STATION,NAME,DATE,TMAX,TMIN,TAVG
USC00041758,"CHULA VISTA, CA US",2/10/2002,80,50,65
USC00041758,"CHULA VISTA, CA US",2/11/2002,79,45,62
USC00041758,"CHULA VISTA, CA US",2/12/2002,79,44,62
USC00041758,"CHULA VISTA, CA US",2/13/2002,67,43,55
USC00041758,"CHULA VISTA, CA US",2/17/2002,58,38,48
USC00041758,"CHULA VISTA, CA US",3/11/2002,70,42,56
USC00041758,"CHULA VISTA, CA US",3/13/2002,70,43,57
USC00041758,"CHULA VISTA, CA US",3/14/2002,62,42,52
USC00041758,"CHULA VISTA, CA US",3/15/2002,63,44,54
USC00041758,"CHULA VISTA, CA US",3/16/2002,61,49,55
USC00041758,"CHULA VISTA, CA US",3/20/2002,72,41,57
USC00041758,"CHULA VISTA, CA US",3/21/2002,71,45,58
USC00041758,"CHULA VISTA, CA US",3/22/2002,66,46,56
USC00041758,"CHULA VISTA, CA US",3/24/2002,65,48,57
USC00041758,"CHULA VISTA, CA US",3/25/2002,64,46,55
USC00041758,"CHULA VISTA, CA US",3/26/2002,66,47,57
USC00041758,"CHULA VISTA, CA US",3/27/2002,61,50,56
USC00041758,"CHULA VISTA, CA US",3/28/2002,61,53,57
USC00041758,"CHULA VISTA, CA US",3/29/2002,65,49,57
USC00041758,"CHULA VISTA, CA US",3/30/2002,65,49,57
USC00041758,"CHULA VISTA, CA US",4/3/2002,65,49,57
USC00041758,"CHULA VISTA, CA US",4/4/2002,65,49,57
USC00041758,"CHULA VISTA, CA US",4/5/2002,67,45,56
USC00041758,"CHULA VISTA, CA US",4/6/2002,62,47,55
USC00041758,"CHULA VISTA, CA US",4/7/2002,65,46,56
USC00041758,"CHULA VISTA, CA US",4/8/2002,67,57,62
USC00041758,"CHULA VISTA, CA US",4/9/2002,69,57,63
USC00041758,"CHULA VISTA, CA US",4/10/2002,67,56,62
USC00041758,"CHULA VISTA, CA US",4/12/2002,62,56,59
USC00041758,"CHULA VISTA, CA US",4/13/2002,66,57,62
USC00041758,"CHULA VISTA, CA US",4/14/2002,62,56,59
USC00041758,"CHULA VISTA, CA US",4/15/2002,60,56,58
USC00041758,"CHULA VISTA, CA US",4/16/2002,64,43,54
USC00041758,"CHULA VISTA, CA US",4/17/2002,65,43,54
USC00041758,"CHULA VISTA, CA US",4/18/2002,64,43,54
USC00041758,"CHULA VISTA, CA US",4/19/2002,65,43,54
USC00041758,"CHULA VISTA, CA US",4/20/2002,65,43,54
USC00041758,"CHULA VISTA, CA US",4/22/2002,73,46,60
USC00041758,"CHULA VISTA, CA US",4/23/2002,72,54,63
USC00041758,"CHULA VISTA, CA US",4/24/2002,69,55,62
USC00041758,"CHULA VISTA, CA US",4/25/2002,69,55,62
USC00041758,"CHULA VISTA, CA US",4/26/2002,69,53,61
USC00041758,"CHULA VISTA, CA US",4/27/2002,68,53,61
USC00041758,"CHULA VISTA, CA US",4/29/2002,69,48,59
USC00041758,"CHULA VISTA, CA US",4/30/2002,66,45,56
USC00041758,"CHULA VISTA, CA US",5/1/2002,66,45,56
USC00041758,"CHULA VISTA, CA US",5/2/2002,63,44,54
USC00041758,"CHULA VISTA, CA US",5/3/2002,66,44,55
USC00041758,"CHULA VISTA, CA US",5/4/2002,65,54,60
USC00041758,"CHULA VISTA, CA US",5/5/2002,65,54,60
USC00041758,"CHULA VISTA, CA US",5/6/2002,64,55,60
USC00041758,"CHULA VISTA, CA US",5/7/2002,63,54,59
USC00041758,"CHULA VISTA, CA US",5/8/2002,62,46,54
USC00041758,"CHULA VISTA, CA US",5/10/2002,68,43,56
USC00041758,"CHULA VISTA, CA US",5/11/2002,67,56,62
USC00041758,"CHULA VISTA, CA US",5/12/2002,86,52,69
USC00041758,"CHULA VISTA, CA US",5/13/2002,77,55,66
USC00041758,"CHULA VISTA, CA US",5/14/2002,77,54,66
USC00041758,"CHULA VISTA, CA US",5/15/2002,66,50,58
USC00041758,"CHULA VISTA, CA US",5/16/2002,64,40,52
USC00041758,"CHULA VISTA, CA US",5/18/2002,64,51,58
USC00041758,"CHULA VISTA, CA US",5/24/2002,66,53,60
USC00041758,"CHULA VISTA, CA US",5/25/2002,65,54,60
USC00041758,"CHULA VISTA, CA US",5/26/2002,65,57,61
USC00041758,"CHULA VISTA, CA US",5/27/2002,67,55,61
USC00041758,"CHULA VISTA, CA US",5/29/2002,68,59,64
USC00041758,"CHULA VISTA, CA US",5/30/2002,70,58,64
USC00041758,"CHULA VISTA, CA US",5/31/2002,67,60,64
USC00041758,"CHULA VISTA, CA US",6/1/2002,69,57,63
USC00041758,"CHULA VISTA, CA US",6/2/2002,67,60,64
USC00041758,"CHULA VISTA, CA US",6/3/2002,65,58,62
USC00041758,"CHULA VISTA, CA US",6/4/2002,68,58,63
USC00041758,"CHULA VISTA, CA US",6/5/2002,72,58,65
USC00041758,"CHULA VISTA, CA US",6/6/2002,69,60,65
USC00041758,"CHULA VISTA, CA US",6/7/2002,69,60,65
USC00041758,"CHULA VISTA, CA US",6/8/2002,67,58,63
USC00041758,"CHULA VISTA, CA US",6/9/2002,66,58,62
USC00041758,"CHULA VISTA, CA US",6/10/2002,68,58,63
USC00041758,"CHULA VISTA, CA US",6/11/2002,68,60,64
USC00041758,"CHULA VISTA, CA US",6/12/2002,70,60,65
USC00041758,"CHULA VISTA, CA US",6/13/2002,73,60,67
USC00041758,"CHULA VISTA, CA US",6/14/2002,72,59,66
USC00041758,"CHULA VISTA, CA US",6/15/2002,74,55,65
USC00041758,"CHULA VISTA, CA US",6/16/2002,71,57,64
USC00041758,"CHULA VISTA, CA US",6/17/2002,70,61,66
USC00041758,"CHULA VISTA, CA US",6/18/2002,72,60,66
USC00041758,"CHULA VISTA, CA US",6/19/2002,71,61,66
USC00041758,"CHULA VISTA, CA US",6/20/2002,68,60,64
USC00041758,"CHULA VISTA, CA US",6/21/2002,68,60,64
USC00041758,"CHULA VISTA, CA US",6/22/2002,69,61,65
USC00041758,"CHULA VISTA, CA US",6/23/2002,69,61,65
USC00041758,"CHULA VISTA, CA US",6/24/2002,69,59,64
USC00041758,"CHULA VISTA, CA US",6/25/2002,71,59,65
USC00041758,"CHULA VISTA, CA US",6/26/2002,71,59,65
USC00041758,"CHULA VISTA, CA US",6/27/2002,68,59,64
USC00041758,"CHULA VISTA, CA US",6/28/2002,69,59,64
USC00041758,"CHULA VISTA, CA US",6/30/2002,69,60,65
USC00041758,"CHULA VISTA, CA US",7/1/2002,71,60,66
USC00041758,"CHULA VISTA, CA US",7/2/2002,71,59,65
USC00041758,"CHULA VISTA, CA US",7/3/2002,71,63,67
USC00041758,"CHULA VISTA, CA US",7/7/2002,71,60,66
USC00041758,"CHULA VISTA, CA US",7/8/2002,71,63,67
USC00041758,"CHULA VISTA, CA US",7/9/2002,70,62,66
USC00041758,"CHULA VISTA, CA US",7/10/2002,71,62,67
USC00041758,"CHULA VISTA, CA US",7/11/2002,72,62,67
USC00041758,"CHULA VISTA, CA US",7/12/2002,75,62,69
USC00041758,"CHULA VISTA, CA US",7/13/2002,75,62,69
USC00041758,"CHULA VISTA, CA US",7/14/2002,72,64,68
USC00041758,"CHULA VISTA, CA US",7/15/2002,71,63,67
USC00041758,"CHULA VISTA, CA US",7/16/2002,72,63,68
USC00041758,"CHULA VISTA, CA US",7/17/2002,73,64,69
USC00041758,"CHULA VISTA, CA US",7/18/2002,72,65,69
USC00041758,"CHULA VISTA, CA US",7/19/2002,71,64,68
USC00041758,"CHULA VISTA, CA US",7/20/2002,71,62,67
USC00041758,"CHULA VISTA, CA US",7/21/2002,70,61,66
USC00041758,"CHULA VISTA, CA US",7/22/2002,75,60,68
USC00041758,"CHULA VISTA, CA US",7/23/2002,79,60,70
USC00041758,"CHULA VISTA, CA US",7/24/2002,80,65,73
USC00041758,"CHULA VISTA, CA US",7/26/2002,76,65,71
USC00041758,"CHULA VISTA, CA US",7/27/2002,77,62,70
USC00041758,"CHULA VISTA, CA US",7/29/2002,75,59,67
USC00041758,"CHULA VISTA, CA US",7/30/2002,74,64,69
USC00041758,"CHULA VISTA, CA US",7/31/2002,76,61,69
USC00041758,"CHULA VISTA, CA US",8/1/2002,73,64,69
USC00041758,"CHULA VISTA, CA US",8/2/2002,72,64,68
USC00041758,"CHULA VISTA, CA US",8/3/2002,73,64,69
USC00041758,"CHULA VISTA, CA US",8/4/2002,75,63,69
USC00041758,"CHULA VISTA, CA US",8/5/2002,73,63,68
USC00041758,"CHULA VISTA, CA US",8/6/2002,72,62,67
USC00041758,"CHULA VISTA, CA US",8/7/2002,74,63,69
USC00041758,"CHULA VISTA, CA US",8/8/2002,76,58,67
USC00041758,"CHULA VISTA, CA US",8/9/2002,76,61,69
USC00041758,"CHULA VISTA, CA US",8/10/2002,76,62,69
USC00041758,"CHULA VISTA, CA US",8/11/2002,76,65,71
USC00041758,"CHULA VISTA, CA US",8/12/2002,72,64,68
USC00041758,"CHULA VISTA, CA US",8/13/2002,71,63,67
USC00041758,"CHULA VISTA, CA US",8/14/2002,72,63,68
USC00041758,"CHULA VISTA, CA US",8/15/2002,72,66,69
USC00041758,"CHULA VISTA, CA US",8/16/2002,73,65,69
USC00041758,"CHULA VISTA, CA US",8/17/2002,72,65,69
USC00041758,"CHULA VISTA, CA US",8/18/2002,71,61,66
USC00041758,"CHULA VISTA, CA US",8/19/2002,71,64,68
USC00041758,"CHULA VISTA, CA US",8/20/2002,74,65,70
USC00041758,"CHULA VISTA, CA US",8/21/2002,74,65,70
USC00041758,"CHULA VISTA, CA US",8/22/2002,73,66,70
USC00041758,"CHULA VISTA, CA US",8/23/2002,77,60,69
USC00041758,"CHULA VISTA, CA US",8/24/2002,77,57,67
USC00041758,"CHULA VISTA, CA US",8/26/2002,76,57,67
USC00041758,"CHULA VISTA, CA US",8/27/2002,76,57,67
USC00041758,"CHULA VISTA, CA US",8/28/2002,71,63,67
USC00041758,"CHULA VISTA, CA US",8/29/2002,72,63,68
USC00041758,"CHULA VISTA, CA US",8/31/2002,83,61,72
USC00041758,"CHULA VISTA, CA US",9/1/2002,92,65,79
USC00041758,"CHULA VISTA, CA US",9/4/2002,75,64,70
USC00041758,"CHULA VISTA, CA US",9/5/2002,76,68,72
USC00041758,"CHULA VISTA, CA US",9/9/2002,83,53,68
USC00041758,"CHULA VISTA, CA US",9/11/2002,77,62,70
USC00041758,"CHULA VISTA, CA US",9/12/2002,78,62,70
USC00041758,"CHULA VISTA, CA US",9/13/2002,78,62,70
USC00041758,"CHULA VISTA, CA US",9/14/2002,78,61,70
USC00041758,"CHULA VISTA, CA US",9/15/2002,78,60,69
USC00041758,"CHULA VISTA, CA US",9/16/2002,72,62,67
USC00041758,"CHULA VISTA, CA US",9/17/2002,70,59,65
USC00041758,"CHULA VISTA, CA US",9/18/2002,70,60,65
USC00041758,"CHULA VISTA, CA US",9/19/2002,73,57,65
USC00041758,"CHULA VISTA, CA US",9/21/2002,80,59,70
USC00041758,"CHULA VISTA, CA US",9/22/2002,85,56,71
USC00041758,"CHULA VISTA, CA US",9/23/2002,85,61,73
USC00041758,"CHULA VISTA, CA US",9/24/2002,80,63,72
USC00041758,"CHULA VISTA, CA US",9/25/2002,72,61,67
USC00041758,"CHULA VISTA, CA US",9/27/2002,74,64,69
USC00041758,"CHULA VISTA, CA US",9/28/2002,71,64,68
USC00041758,"CHULA VISTA, CA US",10/1/2002,73,59,66
USC00041758,"CHULA VISTA, CA US",10/2/2002,70,54,62
USC00041758,"CHULA VISTA, CA US",10/3/2002,74,53,64
USC00041758,"CHULA VISTA, CA US",10/4/2002,73,52,63
USC00041758,"CHULA VISTA, CA US",10/5/2002,77,53,65
USC00041758,"CHULA VISTA, CA US",10/7/2002,79,55,67
USC00041758,"CHULA VISTA, CA US",10/8/2002,73,56,65
USC00041758,"CHULA VISTA, CA US",10/9/2002,72,62,67
USC00041758,"CHULA VISTA, CA US",10/10/2002,72,61,67
USC00041758,"CHULA VISTA, CA US",10/11/2002,72,59,66
USC00041758,"CHULA VISTA, CA US",10/12/2002,70,56,63
USC00041758,"CHULA VISTA, CA US",10/13/2002,71,56,64
USC00041758,"CHULA VISTA, CA US",10/14/2002,69,61,65
USC00041758,"CHULA VISTA, CA US",10/15/2002,71,60,66
USC00041758,"CHULA VISTA, CA US",10/16/2002,71,60,66
USC00041758,"CHULA VISTA, CA US",10/17/2002,67,58,63
USC00041758,"CHULA VISTA, CA US",10/19/2002,71,57,64
USC00041758,"CHULA VISTA, CA US",10/20/2002,72,60,66
USC00041758,"CHULA VISTA, CA US",10/21/2002,69,56,63
USC00041758,"CHULA VISTA, CA US",10/22/2002,68,62,65
USC00041758,"CHULA VISTA, CA US",10/23/2002,71,60,66
USC00041758,"CHULA VISTA, CA US",10/24/2002,68,59,64
USC00041758,"CHULA VISTA, CA US",10/25/2002,68,57,63
USC00041758,"CHULA VISTA, CA US",10/26/2002,69,55,62
USC00041758,"CHULA VISTA, CA US",10/28/2002,69,50,60
USC00041758,"CHULA VISTA, CA US",10/29/2002,67,59,63
USC00041758,"CHULA VISTA, CA US",10/30/2002,68,58,63
USC00041758,"CHULA VISTA, CA US",10/31/2002,68,57,63
USC00041758,"CHULA VISTA, CA US",11/1/2002,68,57,63
USC00041758,"CHULA VISTA, CA US",11/2/2002,69,53,61
USC00041758,"CHULA VISTA, CA US",11/4/2002,73,49,61
USC00041758,"CHULA VISTA, CA US",11/5/2002,77,47,62
USC00041758,"CHULA VISTA, CA US",11/6/2002,77,48,63
USC00041758,"CHULA VISTA, CA US",11/7/2002,71,47,59
USC00041758,"CHULA VISTA, CA US",11/8/2002,65,59,62
USC00041758,"CHULA VISTA, CA US",11/9/2002,65,60,63
USC00041758,"CHULA VISTA, CA US",11/10/2002,70,57,64
USC00041758,"CHULA VISTA, CA US",11/11/2002,74,51,63
USC00041758,"CHULA VISTA, CA US",11/12/2002,82,50,66
USC00041758,"CHULA VISTA, CA US",11/13/2002,78,50,64
USC00041758,"CHULA VISTA, CA US",11/14/2002,67,52,60
USC00041758,"CHULA VISTA, CA US",11/15/2002,89,50,70
USC00041758,"CHULA VISTA, CA US",11/17/2002,87,48,68
USC00041758,"CHULA VISTA, CA US",11/18/2002,85,47,66
USC00041758,"CHULA VISTA, CA US",11/19/2002,83,50,67
USC00041758,"CHULA VISTA, CA US",11/20/2002,89,50,70
USC00041758,"CHULA VISTA, CA US",11/21/2002,84,50,67
USC00041758,"CHULA VISTA, CA US",11/22/2002,79,52,66
USC00041758,"CHULA VISTA, CA US",11/24/2002,68,48,58
USC00041758,"CHULA VISTA, CA US",11/25/2002,69,49,59
USC00041758,"CHULA VISTA, CA US",11/26/2002,73,46,60
USC00041758,"CHULA VISTA, CA US",11/27/2002,73,54,64
USC00041758,"CHULA VISTA, CA US",11/28/2002,70,52,61
USC00041758,"CHULA VISTA, CA US",11/30/2002,68,52,60
USC00041758,"CHULA VISTA, CA US",12/1/2002,67,46,57
USC00041758,"CHULA VISTA, CA US",12/2/2002,69,48,59
USC00041758,"CHULA VISTA, CA US",12/3/2002,67,46,57
USC00041758,"CHULA VISTA, CA US",12/4/2002,70,45,58
USC00041758,"CHULA VISTA, CA US",12/5/2002,77,44,61
USC00041758,"CHULA VISTA, CA US",12/6/2002,67,44,56
USC00041758,"CHULA VISTA, CA US",12/7/2002,68,44,56
USC00041758,"CHULA VISTA, CA US",12/9/2002,70,47,59
USC00041758,"CHULA VISTA, CA US",12/10/2002,68,50,59
USC00041758,"CHULA VISTA, CA US",12/11/2002,71,49,60
USC00041758,"CHULA VISTA, CA US",12/12/2002,68,44,56
USC00041758,"CHULA VISTA, CA US",12/13/2002,72,44,58
USC00041758,"CHULA VISTA, CA US",12/14/2002,69,47,58
USC00041758,"CHULA VISTA, CA US",12/15/2002,69,52,61
USC00041758,"CHULA VISTA, CA US",12/16/2002,68,49,59
USC00041758,"CHULA VISTA, CA US",12/17/2002,68,49,59
USC00041758,"CHULA VISTA, CA US",12/18/2002,65,52,59
USC00041758,"CHULA VISTA, CA US",12/19/2002,63,38,51
USC00041758,"CHULA VISTA, CA US",12/20/2002,61,47,54
USC00041758,"CHULA VISTA, CA US",12/21/2002,59,46,53
USC00041758,"CHULA VISTA, CA US",12/22/2002,59,46,53
USC00041758,"CHULA VISTA, CA US",12/23/2002,63,41,52
USC00041758,"CHULA VISTA, CA US",12/24/2002,62,41,52
USC00041758,"CHULA VISTA, CA US",12/25/2002,64,32,48
USC00041758,"CHULA VISTA, CA US",12/26/2002,65,40,53
USC00041758,"CHULA VISTA, CA US",12/27/2002,72,41,57
USC00041758,"CHULA VISTA, CA US",12/28/2002,70,44,57
USC00041758,"CHULA VISTA, CA US",12/29/2002,69,34,52
USC00041758,"CHULA VISTA, CA US",1/2/2003,77,43,60
USC00041758,"CHULA VISTA, CA US",1/3/2003,85,49,67
USC00041758,"CHULA VISTA, CA US",1/4/2003,79,50,65
USC00041758,"CHULA VISTA, CA US",1/5/2003,77,48,63
USC00041758,"CHULA VISTA, CA US",1/6/2003,78,47,63
USC00041758,"CHULA VISTA, CA US",1/7/2003,83,59,71
USC00041758,"CHULA VISTA, CA US",1/8/2003,78,53,66
USC00041758,"CHULA VISTA, CA US",1/9/2003,66,48,57
USC00041758,"CHULA VISTA, CA US",1/10/2003,67,46,57
USC00041758,"CHULA VISTA, CA US",1/11/2003,66,46,56
USC00041758,"CHULA VISTA, CA US",1/12/2003,65,50,58
USC00041758,"CHULA VISTA, CA US",1/13/2003,68,44,56
USC00041758,"CHULA VISTA, CA US",1/14/2003,68,44,56
USC00041758,"CHULA VISTA, CA US",1/15/2003,75,42,59
USC00041758,"CHULA VISTA, CA US",1/16/2003,85,47,66
USC00041758,"CHULA VISTA, CA US",1/17/2003,81,47,64
USC00041758,"CHULA VISTA, CA US",1/18/2003,82,51,67
USC00041758,"CHULA VISTA, CA US",1/19/2003,71,46,59
USC00041758,"CHULA VISTA, CA US",1/21/2003,71,46,59
USC00041758,"CHULA VISTA, CA US",1/22/2003,71,48,60
USC00041758,"CHULA VISTA, CA US",1/23/2003,71,48,60
USC00041758,"CHULA VISTA, CA US",1/24/2003,71,48,60
USC00041758,"CHULA VISTA, CA US",1/25/2003,84,48,66
USC00041758,"CHULA VISTA, CA US",1/26/2003,87,48,68
USC00041758,"CHULA VISTA, CA US",1/29/2003,80,52,66
USC00041758,"CHULA VISTA, CA US",1/30/2003,83,48,66
USC00041758,"CHULA VISTA, CA US",1/31/2003,90,48,69
USC00041758,"CHULA VISTA, CA US",2/1/2003,76,52,64
USC00041758,"CHULA VISTA, CA US",2/2/2003,69,52,61
USC00041758,"CHULA VISTA, CA US",2/3/2003,75,44,60
USC00041758,"CHULA VISTA, CA US",2/4/2003,72,44,58
USC00041758,"CHULA VISTA, CA US",2/5/2003,72,43,58
USC00041758,"CHULA VISTA, CA US",2/6/2003,64,39,52
USC00041758,"CHULA VISTA, CA US",2/7/2003,67,40,54
USC00041758,"CHULA VISTA, CA US",2/8/2003,64,47,56
USC00041758,"CHULA VISTA, CA US",2/9/2003,68,43,56
USC00041758,"CHULA VISTA, CA US",2/10/2003,74,45,60
USC00041758,"CHULA VISTA, CA US",2/12/2003,71,56,64
USC00041758,"CHULA VISTA, CA US",2/13/2003,71,57,64
USC00041758,"CHULA VISTA, CA US",2/14/2003,67,57,62
USC00041758,"CHULA VISTA, CA US",2/15/2003,67,51,59
USC00041758,"CHULA VISTA, CA US",2/16/2003,67,55,61
USC00041758,"CHULA VISTA, CA US",2/17/2003,69,54,62
USC00041758,"CHULA VISTA, CA US",2/18/2003,69,52,61
USC00041758,"CHULA VISTA, CA US",2/19/2003,69,48,59
USC00041758,"CHULA VISTA, CA US",2/21/2003,69,46,58
USC00041758,"CHULA VISTA, CA US",2/22/2003,66,45,56
USC00041758,"CHULA VISTA, CA US",2/23/2003,64,51,58
USC00041758,"CHULA VISTA, CA US",2/24/2003,64,51,58
USC00041758,"CHULA VISTA, CA US",2/25/2003,61,52,57
USC00041758,"CHULA VISTA, CA US",2/26/2003,63,50,57
USC00041758,"CHULA VISTA, CA US",2/28/2003,64,52,58
USC00041758,"CHULA VISTA, CA US",3/1/2003,65,46,56
USC00041758,"CHULA VISTA, CA US",3/2/2003,67,48,58
USC00041758,"CHULA VISTA, CA US",3/3/2003,64,45,55
USC00041758,"CHULA VISTA, CA US",3/4/2003,62,48,55
USC00041758,"CHULA VISTA, CA US",3/5/2003,65,32,49
USC00041758,"CHULA VISTA, CA US",3/6/2003,66,35,51
USC00041758,"CHULA VISTA, CA US",3/7/2003,64,43,54
USC00041758,"CHULA VISTA, CA US",3/8/2003,65,43,54
USC00041758,"CHULA VISTA, CA US",3/10/2003,70,41,56
USC00041758,"CHULA VISTA, CA US",3/11/2003,66,50,58
USC00041758,"CHULA VISTA, CA US",3/12/2003,66,38,52
USC00041758,"CHULA VISTA, CA US",3/13/2003,65,49,57
USC00041758,"CHULA VISTA, CA US",3/15/2003,68,55,62
USC00041758,"CHULA VISTA, CA US",3/16/2003,63,55,59
USC00041758,"CHULA VISTA, CA US",3/17/2003,64,55,60
USC00041758,"CHULA VISTA, CA US",3/18/2003,66,40,53
USC00041758,"CHULA VISTA, CA US",3/19/2003,64,34,49
USC00041758,"CHULA VISTA, CA US",3/20/2003,65,48,57
USC00041758,"CHULA VISTA, CA US",3/21/2003,67,48,58
USC00041758,"CHULA VISTA, CA US",3/22/2003,70,47,59
USC00041758,"CHULA VISTA, CA US",3/23/2003,64,49,57
USC00041758,"CHULA VISTA, CA US",3/24/2003,64,56,60
USC00041758,"CHULA VISTA, CA US",3/26/2003,74,51,63
USC00041758,"CHULA VISTA, CA US",3/27/2003,70,53,62
USC00041758,"CHULA VISTA, CA US",3/30/2003,80,50,65
USC00041758,"CHULA VISTA, CA US",3/31/2003,86,50,68
USC00041758,"CHULA VISTA, CA US",4/1/2003,73,48,61
USC00041758,"CHULA VISTA, CA US",4/2/2003,73,48,61
USC00041758,"CHULA VISTA, CA US",4/3/2003,64,50,57
USC00041758,"CHULA VISTA, CA US",4/6/2003,63,48,56
USC00041758,"CHULA VISTA, CA US",4/9/2003,72,66,69
USC00041758,"CHULA VISTA, CA US",4/10/2003,70,53,62
USC00041758,"CHULA VISTA, CA US",4/11/2003,67,54,61
USC00041758,"CHULA VISTA, CA US",4/12/2003,70,58,64
USC00041758,"CHULA VISTA, CA US",4/13/2003,69,57,63
USC00041758,"CHULA VISTA, CA US",4/14/2003,69,15,42
USC00041758,"CHULA VISTA, CA US",4/15/2003,63,42,53
USC00041758,"CHULA VISTA, CA US",4/17/2003,66,46,56
USC00041758,"CHULA VISTA, CA US",4/18/2003,63,51,57
USC00041758,"CHULA VISTA, CA US",4/19/2003,68,49,59
USC00041758,"CHULA VISTA, CA US",4/20/2003,70,51,61
USC00041758,"CHULA VISTA, CA US",4/21/2003,65,57,61
USC00041758,"CHULA VISTA, CA US",4/22/2003,64,37,51
USC00041758,"CHULA VISTA, CA US",4/23/2003,65,42,54
USC00041758,"CHULA VISTA, CA US",4/28/2003,69,53,61
USC00041758,"CHULA VISTA, CA US",4/29/2003,67,52,60
USC00041758,"CHULA VISTA, CA US",4/30/2003,65,51,58
USC00041758,"CHULA VISTA, CA US",5/1/2003,66,50,58
USC00041758,"CHULA VISTA, CA US",5/2/2003,66,50,58
USC00041758,"CHULA VISTA, CA US",5/4/2003,70,50,60
USC00041758,"CHULA VISTA, CA US",5/5/2003,66,54,60
USC00041758,"CHULA VISTA, CA US",5/6/2003,62,58,60
USC00041758,"CHULA VISTA, CA US",5/7/2003,65,56,61
USC00041758,"CHULA VISTA, CA US",5/8/2003,64,53,59
USC00041758,"CHULA VISTA, CA US",5/10/2003,67,47,57
USC00041758,"CHULA VISTA, CA US",5/11/2003,69,48,59
USC00041758,"CHULA VISTA, CA US",5/13/2003,70,49,60
USC00041758,"CHULA VISTA, CA US",5/15/2003,70,58,64
USC00041758,"CHULA VISTA, CA US",5/18/2003,64,58,61
USC00041758,"CHULA VISTA, CA US",5/19/2003,68,52,60
USC00041758,"CHULA VISTA, CA US",5/21/2003,73,57,65
USC00041758,"CHULA VISTA, CA US",5/22/2003,71,61,66
USC00041758,"CHULA VISTA, CA US",5/23/2003,66,59,63
USC00041758,"CHULA VISTA, CA US",5/26/2003,71,58,65
USC00041758,"CHULA VISTA, CA US",5/27/2003,69,60,65
USC00041758,"CHULA VISTA, CA US",5/28/2003,76,58,67
USC00041758,"CHULA VISTA, CA US",5/29/2003,71,59,65
USC00041758,"CHULA VISTA, CA US",5/30/2003,69,62,66
USC00041758,"CHULA VISTA, CA US",6/1/2003,69,61,65
USC00041758,"CHULA VISTA, CA US",6/2/2003,69,60,65
USC00041758,"CHULA VISTA, CA US",6/3/2003,74,61,68
USC00041758,"CHULA VISTA, CA US",6/6/2003,73,62,68
USC00041758,"CHULA VISTA, CA US",6/10/2003,70,61,66
USC00041758,"CHULA VISTA, CA US",6/11/2003,70,60,65
USC00041758,"CHULA VISTA, CA US",6/12/2003,70,60,65
USC00041758,"CHULA VISTA, CA US",6/13/2003,70,61,66
USC00041758,"CHULA VISTA, CA US",6/15/2003,70,60,65
USC00041758,"CHULA VISTA, CA US",6/18/2003,67,59,63
USC00041758,"CHULA VISTA, CA US",6/19/2003,64,60,62
USC00041758,"CHULA VISTA, CA US",6/21/2003,66,62,64
USC00041758,"CHULA VISTA, CA US",6/25/2003,72,55,64
USC00041758,"CHULA VISTA, CA US",6/27/2003,74,57,66
USC00041758,"CHULA VISTA, CA US",6/30/2003,77,62,70
USC00041758,"CHULA VISTA, CA US",7/1/2003,76,63,70
USC00041758,"CHULA VISTA, CA US",7/3/2003,85,61,73
USC00041758,"CHULA VISTA, CA US",7/8/2003,70,62,66
USC00041758,"CHULA VISTA, CA US",7/9/2003,70,60,65
USC00041758,"CHULA VISTA, CA US",7/10/2003,74,63,69
USC00041758,"CHULA VISTA, CA US",7/11/2003,75,63,69
USC00041758,"CHULA VISTA, CA US",7/15/2003,74,63,69
USC00041758,"CHULA VISTA, CA US",7/17/2003,83,64,74
USC00041758,"CHULA VISTA, CA US",7/18/2003,73,66,70
USC00041758,"CHULA VISTA, CA US",7/21/2003,82,65,74
USC00041758,"CHULA VISTA, CA US",7/22/2003,77,67,72
USC00041758,"CHULA VISTA, CA US",7/24/2003,74,65,70
USC00041758,"CHULA VISTA, CA US",7/30/2003,78,65,72
USC00041758,"CHULA VISTA, CA US",7/31/2003,75,67,71
USC00041758,"CHULA VISTA, CA US",8/2/2003,79,76,78
USC00041758,"CHULA VISTA, CA US",8/3/2003,78,64,71
USC00041758,"CHULA VISTA, CA US",8/15/2003,80,70,75
USC00041758,"CHULA VISTA, CA US",8/16/2003,81,68,75
USC00041758,"CHULA VISTA, CA US",8/17/2003,83,68,76
USC00041758,"CHULA VISTA, CA US",8/18/2003,83,68,76
USC00041758,"CHULA VISTA, CA US",8/20/2003,76,65,71
USC00041758,"CHULA VISTA, CA US",8/21/2003,78,68,73
USC00041758,"CHULA VISTA, CA US",8/23/2003,77,64,71
USC00041758,"CHULA VISTA, CA US",8/24/2003,78,65,72
USC00041758,"CHULA VISTA, CA US",8/31/2003,76,70,73
USC00041758,"CHULA VISTA, CA US",10/1/2003,75,70,73
USC00041758,"CHULA VISTA, CA US",10/3/2003,75,62,69
USC00041758,"CHULA VISTA, CA US",10/6/2003,72,60,66
USC00041758,"CHULA VISTA, CA US",10/7/2003,71,62,67
USC00041758,"CHULA VISTA, CA US",10/8/2003,75,61,68
USC00041758,"CHULA VISTA, CA US",10/10/2003,70,64,67
USC00041758,"CHULA VISTA, CA US",10/11/2003,73,63,68
USC00041758,"CHULA VISTA, CA US",10/12/2003,78,63,71
USC00041758,"CHULA VISTA, CA US",10/13/2003,73,57,65
